1585519200-1586123999:39.104937042481815,126.89995504598078,178.25001098932975,0.0,0.0,0.0,0.0,0.0
1586124000-1586728799:140.0543380975746,154.72621101456096,83.28205258927154,0.0,0.0,0.0,0.0,0.0
1586728800-1587333599:176.95840403160403,222.9766248378475,79.75865263239395,0.0,0.0,0.0,0.0,0.0
1587333600-1587938399:497.82298321790444,558.2214817360807,138.3125558005254,0.0,0.0,0.0,0.0,0.0
1587938400-1588543199:215.45377741865502,278.50682764485464,87.67431104749598,0.0,0.0,0.0,0.0,0.0
1588543200-1589147999:258.53295787169753,293.9552659473473,94.81879404586535,0.0,0.0,0.0,0.0,0.0
1589148000-1589752799:489.2770801220913,524.5682861751395,130.41954109314878,0.0,0.0,0.0,0.0,0.0
1589752800-1590357599:712.0439095776303,2955.364198587566,1548.6133066764478,0.0,0.0,0.0,0.0,0.0
1590357600-1590962399:503.5175023212655,1516.8551062947063,829.6535754619184,0.0,0.0,0.0,0.0,0.0
1590962400-1591567199:164.44634829082804,288.5739204639694,136.4217985119453,0.0,0.0,0.0,0.0,0.0
1591567200-1592171999:81.49532780492655,170.3528899570771,53.071496373101965,0.0,0.0,0.0,0.0,0.0
1592172000-1592776799:69.23094056871375,145.5629570984917,40.75752335639971,0.0,0.0,0.0,0.0,0.0
1592776800-1593381599:44.394746439072414,90.40437958214741,28.393659470770697,0.0,0.0,0.0,0.0,0.0
