1585519200-1586123999:2.9613956902244136,83.2554464702196,3.654796022704294,0.0,0.0,0.0,0.0,0.0,2.9613956902244136,102.5891105872496,20.48346898871662,0.0,0.0,0.0,0.0,0.0,4.171262585670389,96.50170132785601,64.13330334912379,0.0,0.0,0.0,0.0,0.0,11.149291326930136,64.93065585182866,22.669299542818813,0.0,0.0,0.0,0.0,0.0,12.085737150616136,52.35339995318355,39.536714523671904,0.0,0.0,0.0,0.0,0.0,0.0,89.6294657562095,5.819428913996596,0.0,0.0,0.0,0.0,0.0,0.0,84.28499186438302,9.16622059372692,0.0,0.0,0.0,0.0,0.0,0.0,79.20342362685446,2.2725114192753875,0.0,0.0,0.0,0.0,0.0
1586124000-1586728799:14.31927336930334,53.11124070160682,3.0025622656321924,0.0,0.0,0.0,0.0,0.0,26.72313787443827,44.74701560440131,13.874817952580841,0.0,0.0,0.0,0.0,0.0,15.680818075064705,57.43196822057614,34.01512180210825,0.0,0.0,0.0,0.0,0.0,17.74656393922414,34.43524905776428,25.912824809797534,0.0,0.0,0.0,0.0,0.0,26.240416165738964,25.37957747238598,19.187726865033046,0.0,0.0,0.0,0.0,0.0,13.268165176924164,7.8845378370736015,0.6881347354137889,0.0,0.0,0.0,0.0,0.0,6.759091117748573,47.30293501676259,1.4556661719169508,0.0,0.0,0.0,0.0,0.0,2.7569764598092643,1.278183113368745,0.0,0.0,0.0,0.0,0.0,0.0
1586728800-1587333599:51.733586093368686,17.282698742340784,3.413935265809058,0.0,0.0,0.0,0.0,0.0,6.116332861817928,70.43383616178609,7.541330857677546,0.0,0.0,0.0,0.0,0.0,19.72110392950364,14.904294850199246,24.163706215593056,0.0,0.0,0.0,0.0,0.0,33.92669022055934,46.93381258813213,21.649775399772906,0.0,0.0,0.0,0.0,0.0,20.970397585025136,26.310992267142215,16.63359648829997,0.0,0.0,0.0,0.0,0.0,14.376949717815137,26.381707933778955,2.1234561776259064,0.0,0.0,0.0,0.0,0.0,4.955900268032103,11.659959126296373,2.1805388770217626,0.0,0.0,0.0,0.0,0.0,6.099027298472048,3.1535064261598214,0.0,0.0,0.0,0.0,0.0,0.0
1587333600-1587938399:166.26058540738555,55.93653809478526,3.675089657725659,0.0,0.0,0.0,0.0,0.0,96.21405442863144,185.00682434091846,10.24990613730008,0.0,0.0,0.0,0.0,0.0,50.25149619825606,46.541444363080316,78.80942809802463,0.0,0.0,0.0,0.0,0.0,147.6805280846297,193.77492104645833,75.59469349646963,0.0,0.0,0.0,0.0,0.0,56.726025674399615,86.47501386303216,98.37205577160255,0.0,0.0,0.0,0.0,0.0,74.4480140549792,57.998711869141545,83.47642100717144,0.0,0.0,0.0,0.0,0.0,12.347214292748935,17.186191300001656,81.10631543052948,0.0,0.0,0.0,0.0,0.0,1.6873287114190418,3.7577861072569476,0.9963181904740837,0.0,0.0,0.0,0.0,0.0
1587938400-1588543199:54.899906456219476,19.245872998701497,1.0631986359564571,0.0,0.0,0.0,0.0,0.0,80.89426948620817,133.2948459459367,15.54977460042615,0.0,0.0,0.0,0.0,0.0,20.325354858289167,37.68708421956999,54.26988404627371,0.0,0.0,0.0,0.0,0.0,67.70922158141059,94.49361057546666,21.172033267957687,0.0,0.0,0.0,0.0,0.0,91.13699050508612,64.60911752156306,16.08619097247891,0.0,0.0,0.0,0.0,0.0,58.39240625933834,24.551478808751515,0.8866535486647567,0.0,0.0,0.0,0.0,0.0,3.962442678840591,14.472171810377304,2.8206811250143735,0.0,0.0,0.0,0.0,0.0,0.7286645790505697,1.9954351423629189,0.449802788352495,0.0,0.0,0.0,0.0,0.0
1588543200-1589147999:30.023939790521606,26.13063167426842,1.1040274402545427,0.0,0.0,0.0,0.0,0.0,18.861779010898186,108.59021740493804,25.43896537265528,0.0,0.0,0.0,0.0,0.0,27.77296971973491,23.773238124226996,156.90917487546304,0.0,0.0,0.0,0.0,0.0,74.73766780255843,91.10218361826688,62.050310899928355,0.0,0.0,0.0,0.0,0.0,73.68812259269997,70.99171047583744,47.107737098677696,0.0,0.0,0.0,0.0,0.0,45.867100013946626,52.282641656507394,11.296096367120121,0.0,0.0,0.0,0.0,0.0,7.651810943315883,22.054737926252884,6.906926533653443,0.0,0.0,0.0,0.0,0.0,1.3784882299046322,5.630433011104187,2.6511999901813765,0.0,0.0,0.0,0.0,0.0
1589148000-1589752799:210.1634593520342,93.14719501092264,6.813943969891238,0.0,0.0,0.0,0.0,0.0,126.58099235048523,384.5289709389063,35.225835921427596,0.0,0.0,0.0,0.0,0.0,76.3628061377379,134.1739083882729,134.70589571338573,0.0,0.0,0.0,0.0,0.0,219.70184320594362,304.50609008617806,35.4284013125524,0.0,0.0,0.0,0.0,0.0,125.40453826720527,153.39710273064296,30.64181500924776,0.0,0.0,0.0,0.0,0.0,116.50483658799293,92.12413568768442,11.330525747194809,0.0,0.0,0.0,0.0,0.0,21.51581379751345,24.58669574367184,5.780390801924869,0.0,0.0,0.0,0.0,0.0,1.5040665321232742,2.090542786813843,0.16359305925146733,0.0,0.0,0.0,0.0,0.0
1589752800-1590357599:670.97133039719,785.7196197822276,354.0566159710048,0.0,0.0,0.0,0.0,0.0,379.0576417859136,5226.725622138357,1040.777280100277,0.0,0.0,0.0,0.0,0.0,204.00210310649354,1680.8811593010298,3066.2907385089297,0.0,0.0,0.0,0.0,0.0,568.3402610199778,2764.0236492456397,1448.7451448389565,0.0,0.0,0.0,0.0,0.0,390.5212768693517,1845.4064880349583,1243.7291279410333,0.0,0.0,0.0,0.0,0.0,168.0802809833682,872.5467806404534,419.6588028674781,0.0,0.0,0.0,0.0,0.0,59.34549257119193,625.2934318770531,149.80518002150345,0.0,0.0,0.0,0.0,0.0,28.12432772131246,475.15740930436147,53.3564364469786,0.0,0.0,0.0,0.0,0.0
1590357600-1590962399:1131.3598685494455,527.9102217323765,247.07292871586696,0.0,0.0,0.0,0.0,0.0,773.7368654847145,2268.5973303603478,546.4819157009388,0.0,0.0,0.0,0.0,0.0,256.4821342428755,704.1072883268855,1432.0681001070707,0.0,0.0,0.0,0.0,0.0,481.96151283248327,1147.4135922025648,867.5638127436569,0.0,0.0,0.0,0.0,0.0,383.1691605408551,844.0422254317272,675.8635456746732,0.0,0.0,0.0,0.0,0.0,224.8679618952473,386.8930474758059,443.6844156765841,0.0,0.0,0.0,0.0,0.0,305.4036443458518,256.00027350221285,297.8129473845768,0.0,0.0,0.0,0.0,0.0,149.63994739928646,89.59155972988496,323.15059683396635,0.0,0.0,0.0,0.0,0.0
1590962400-1591567199:440.7125116355429,147.01502287672946,59.77730144200273,0.0,0.0,0.0,0.0,0.0,236.0846698645736,512.469229715792,87.83850944086404,0.0,0.0,0.0,0.0,0.0,40.31341044313536,155.482798526785,264.98560596695694,0.0,0.0,0.0,0.0,0.0,132.04362335777537,222.30916671181063,145.44503141517762,0.0,0.0,0.0,0.0,0.0,72.35228412033733,130.60771399600253,170.02760596527744,0.0,0.0,0.0,0.0,0.0,37.728205544853296,76.29658534658577,42.569898206964645,0.0,0.0,0.0,0.0,0.0,6.633569046091521,35.04726712303092,25.16487158891794,0.0,0.0,0.0,0.0,0.0,0.4594960766348774,13.350480334467793,14.011512385912592,0.0,0.0,0.0,0.0,0.0
