1585432800-1585691999:0.0,0.0,902.9028040303958,385.3898603301485,405.17010274590604,428.2460352410678,141.90098504785897,1710.0493241782958
1585519200-1585778399:0.0,0.0,1968.2625477510826,714.7870323791175,808.2038097884331,987.3205380505292,608.675215076239,6088.818749346703
1585605600-1585864799:0.0,0.0,2926.9307689998163,2196.817546048672,2510.9469740622458,2231.816581668656,1547.6947634565622,7070.014411894723
1585692000-1585951199:0.0,0.0,2215.9538185672973,2209.0828287787995,2569.4192414864365,2235.698388559354,1632.034731567496,7838.942863698162
1585778400-1586037599:0.0,0.0,1243.5917765922966,1996.719168314219,2359.1190536857093,1888.9007263217372,1501.8434244550867,5311.2745960263765
1585864800-1586123999:0.0,0.0,361.33049677451436,681.1409930469339,827.7228180286846,873.9325154299662,736.092770241718,5720.828362779405
1585951200-1586210399:0.0,0.0,356.7352088952336,525.3986846889134,701.2520882057287,573.9550344878417,580.4666267769222,3008.368381725506
1586037600-1586296799:0.0,0.0,1020.3038480439943,620.2672292155842,723.0785014511542,559.6314210733202,447.86712504688313,2202.427647876722
1586124000-1586383199:0.0,0.0,1047.4426157293715,587.356952901537,724.42811954917,432.36264918582754,259.5068653576425,1102.3088094022191
1586210400-1586469599:0.0,0.0,936.4861058097979,400.94876222995043,497.8110876398522,366.68482957921015,269.35638806501186,1045.1604236478413
1586296800-1586555999:0.0,0.0,230.4771496876847,213.2576476892126,335.43439560726125,237.71677183945812,168.8588382196,911.9078426540171
1586383200-1586642399:0.0,0.0,136.2657106489115,114.7941193168281,205.43275987583567,145.52416440341918,146.30253038330503,911.9078426540171
1586469600-1586728799:0.0,0.0,281.16865529069764,109.40404160637405,172.0303009889762,148.955222529153,96.90001466148031,1239.4911873075866
1586556000-1586815199:0.0,0.0,308.54971494794796,133.1492334533129,186.45755475347963,157.6890829330361,99.56879045480287,1239.4911873075866
1586642400-1586901599:0.0,0.0,340.389726459491,195.26554362361065,217.5242591130588,213.87603779664815,114.54362556037177,419.13450015043
1586728800-1586987999:0.0,0.0,176.71804890015608,200.03916563869046,279.3645874004588,211.6333959311203,112.56741787731933,1136.1654152523936
1586815200-1587074399:0.0,0.0,150.5823984735479,211.35180111423327,306.0544753728493,187.36713192953655,116.15551118420098,1136.1654152523936
1586901600-1587160799:0.0,0.0,114.97608691553675,154.6062089234772,301.2859615721522,132.04697137691397,105.81190999396394,1297.4769285397924
1586988000-1587247199:0.0,0.0,76.42205701705008,107.61863521116001,202.68233187841867,103.49065371339361,100.8840285665351,252.86266878425945
1587074400-1587333599:0.0,0.0,51.67695832416194,71.95999447733718,142.284107026832,74.71730411198293,97.79455898444242,252.86266878425945
1587160800-1587419999:0.0,0.0,46.993814455571716,80.99544090239904,132.4763099975384,101.75003911793634,95.5157190844617,240.25069674809902
1587247200-1587506399:0.0,0.0,39.31186024620547,103.52789180096951,141.5532440835255,118.34986687359154,80.42716920132891,148.69954125123846
1587333600-1587592799:0.0,0.0,82.65652613252443,211.23889691247237,199.3677667639148,205.01973438477992,122.68824142902443,240.25069674809902
1587420000-1587679199:0.0,0.0,149.28912809011547,612.0006792470265,566.0012391742423,572.7705748431646,519.6913296381709,660.9052203763924
1587506400-1587765599:0.0,0.0,233.89619943077838,906.7216865796672,957.1312231222987,1088.2646586640096,931.1039451331546,3094.8776212681964
1587592800-1587851999:0.0,0.0,225.59358611235402,866.3344922155244,958.5138459309055,1084.9097621903318,926.2459732288075,3003.3264657713357
1587679200-1587938399:0.0,0.0,203.5528695282988,553.6822828405909,691.8601690707507,855.2387262437325,644.3183945553026,3434.953208588462
1587765600-1588024799:0.0,0.0,175.4724614443316,352.23609849274004,391.0785906499493,433.74506038228554,276.1416920777478,2312.0935045061906
1587852000-1588111199:0.0,0.0,172.73598396147818,343.61210539623517,423.0353653497297,427.82561845148945,285.72701373848935,2369.2418902605687
1587938400-1588197599:0.0,0.0,131.01428503695027,306.8754419801213,368.47918573200445,372.61538357870364,208.39245377245288,2207.93037697317
1588024800-1588283999:0.0,0.0,76.05475129945447,211.9653949739538,306.58526985517744,307.44627216246585,225.0918895952713,569.2343355100683
1588111200-1588370399:0.0,0.0,47.923534222952796,168.4527169206735,237.77057960985053,434.95918357635,204.00863236371774,569.2343355100683
1588197600-1588456799:0.0,0.0,39.87791052923074,132.64841640893667,206.5956994812831,389.4348875485581,260.14189677184385,569.2343355100683
1588284000-1588543199:0.0,0.0,32.74549460145144,98.19423762940268,201.90766752225403,366.4542951145315,256.2899508685626,569.2343355100683
1588370400-1588629599:0.0,0.0,77.11764374075156,258.05063798592187,318.5103101023139,406.57174353156734,247.5095400299059,569.2343355100683
1588456800-1588715999:0.0,0.0,83.44756515959267,277.34245532614773,333.1534836540468,422.9892437939349,174.66525231960884,1389.591022667225
1588543200-1588802399:0.0,0.0,90.43689918041875,298.2561849672616,346.56443200728387,467.9659569367699,252.9813574944583,1536.32867297008
1588629600-1588888799:0.0,0.0,41.158393695110576,134.8696171368803,194.72112370163418,320.82085574247867,296.2115796686142,1536.32867297008
1588716000-1588975199:0.0,0.0,31.719615934129862,100.60602517609281,178.19230203415924,330.0280655691699,292.95898370243356,1137.113173282139
1588802400-1589061599:0.0,0.0,21.357806182352846,77.18519579470785,162.9754412775525,298.3389642924869,177.45228090075827,1753.5838243820626
1588888800-1589147999:0.0,0.0,17.27438104778419,66.84255208014986,160.54730364287929,279.8784959058256,182.8086158044422,1753.5838243820626
1588975200-1589234399:0.0,0.0,113.78613525054246,576.3328222344726,915.2662902268681,1162.9496116171947,799.9373838696077,3546.800283363508
1589061600-1589320799:0.0,0.0,135.18836897920744,640.8264496517186,1050.787685482043,1475.6155814370168,1141.230193570491,5000.0540338832525
1589148000-1589407199:0.0,0.0,143.0412807086404,648.9182095985707,1062.0613105356078,1457.0902567852297,1187.8480624083106,5290.684624709797
