,date,r_eff,ci_lower,ci_upper,method,pos,casenum
60,2020-05-09,0.687463106373135,0.584448147186311,0.798716492481925,Cori,1.000200040008,50
61,2020-05-10,0.767189012427527,0.653597475972209,0.889747488558799,Cori,0.537359263050154,21
62,2020-05-11,0.753698241699284,0.637164356516839,0.879874287216821,Cori,1.13547376664056,29
63,2020-05-12,0.767874176214918,0.646774016430582,0.89921271770612,Cori,0.740544829410209,28
64,2020-05-13,0.825044767769576,0.695795896873612,0.965141589100144,Cori,0.819672131147541,39
65,2020-05-14,0.947642247690782,0.805207068891569,1.10150609092199,Cori,0.929881879869314,37
66,2020-05-15,1.02016789986993,0.869565092233418,1.18262135626616,Cori,1.33587786259542,56
67,2020-05-16,1.09752141593737,0.940065258711031,1.26699014788742,Cori,0.970873786407767,36
68,2020-05-17,1.09949142828151,0.942188842078328,1.26875901836008,Cori,1.23456790123457,26
69,2020-05-18,1.12539544137327,0.967410595149958,1.29515373890248,Cori,1.44429160935351,21
70,2020-05-19,1.17610981079915,1.01602770538126,1.34773119194039,Cori,1.04166666666667,42
71,2020-05-20,1.16905133588414,1.01149431423101,1.33784557127937,Cori,0.899205353408616,43
72,2020-05-21,1.10833481081865,0.957477664322065,1.27006626586905,Cori,0.446320868516285,37
73,2020-05-22,1.04230485375501,0.898261919670164,1.19690224564126,Cori,1.01185313674472,35
74,2020-05-23,0.956864640800355,0.820343900391579,1.10373879881615,Cori,0.763983628922237,28
75,2020-05-24,0.908256961114874,0.775726054922932,1.05108591623555,Cori,0.885478158205431,15
76,2020-05-25,0.818235795175491,0.692130579914071,0.954738588552604,Cori,0.912408759124087,15
77,2020-05-26,0.781547246395919,0.657025919599078,0.916714053556279,Cori,0.595077089532053,22
78,2020-05-27,0.80142325006692,0.672847668104883,0.941074320729448,Cori,0.567761046655147,23
79,2020-05-28,0.790782216981387,0.660216279901914,0.932953938321353,Cori,0.407099820876079,25
80,2020-05-29,0.71944352695099,0.592387574522176,0.858659911641441,Cori,0.762463343108504,26
81,2020-05-30,0.771740203431027,0.636590501174524,0.919705581868256,Cori,0.372208436724566,9
82,2020-05-31,0.927223285280888,0.774129583216194,1.09392522635145,Cori,0.806045340050378,16
83,2020-06-01,0.955815700228352,0.796820483769151,1.12905957305143,Cori,1.44710578842315,29
84,2020-06-02,0.976919395949004,0.814413684037184,1.15398836389937,Cori,0.623830318153462,10
85,2020-06-03,0.903228748834911,0.746355391870937,1.07484286220864,Cori,0.53216103655715,23
86,2020-06-04,0.906239754680121,0.748193860342693,1.07920407208991,Cori,0.238379022646007,16
87,2020-06-05,0.956972217523021,0.792772135366866,1.13639666534919,Cori,0.470920649870497,20
88,2020-06-06,0.901315050022639,0.74077135557805,1.07737007879695,Cori,0.53747387279785,18
89,2020-06-07,0.70738216121801,0.565031745870908,0.865483869918111,Cori,1.09689213893967,6
90,2020-06-08,0.730923713893273,0.583835902008678,0.894287019375804,Cori,0.0806668459263243,3
91,2020-06-09,0.693316415999749,0.546254479061005,0.857642892535705,Cori,0.310462589257994,10
92,2020-06-10,0.720469333671239,0.56572338862428,0.893640370886772,Cori,0.263273365511189,12
93,2020-06-11,0.657778150247671,0.505454791311833,0.829857110306192,Cori,0.316598824061511,14
94,2020-06-12,0.605739646043038,0.45505026511977,0.777649734622997,Cori,0.314285714285714,11
95,2020-06-13,0.658725047733789,0.494854529615842,0.845672496271288,Cori,0.139938427092079,5
96,2020-06-14,0.721638148377694,0.542116787112987,0.926440457126481,Cori,0.428134556574924,7
97,2020-06-15,0.653026466942434,0.476321986029806,0.857176272643885,Cori,0.0689179875947622,1
98,2020-06-16,0.594977602866607,0.421041563057815,0.798516718658399,Cori,0.018828845791753,1
99,2020-06-17,0.478373319150912,0.317875596489625,0.671150632943953,Cori,0.0289100896212778,1
100,2020-06-18,0.474810999823283,0.307272644159626,0.678221885691079,Cori,0.0527287107830214,2
101,2020-06-19,0.626250688817819,0.419409914928979,0.87389603739347,Cori,0.134807225667296,5
102,2020-06-20,0.760096135943705,0.516448446940114,1.05008177100563,Cori,0.247985120892746,8
103,2020-06-21,0.89130139384025,0.613530868115315,1.22012279104112,Cori,0.447177193963108,8
104,2020-06-22,1.1498805706938,0.821491538154123,1.53262647894437,Cori,0.670241286863271,5
105,2020-06-23,1.26399431061528,0.914758950004223,1.66881931766065,Cori,0.273544353262993,7
106,2020-06-24,1.29280923913836,0.942983930233798,1.69696859306912,Cori,0.242653006201132,9
107,2020-06-25,1.34598252284245,0.995765280137812,1.74815760074953,Cori,0.207576543850545,4
108,2020-06-26,1.14472056224944,0.831755712945278,1.50688719676803,Cori,0.342999688182102,11
109,2020-06-27,0.964396957918053,0.685780512803188,1.28976888607483,Cori,0.429645542427497,4
110,2020-06-28,1.0182372405824,0.733855840136366,1.34846441635928,Cori,0.111731843575419,3
111,2020-06-29,0.874796317257153,0.612696585892946,1.18283463553725,Cori,0.938086303939962,10
112,2020-06-30,0.882309636968041,0.617958822649974,1.19299358866335,Cori,0.071301247771836,2
113,2020-07-01,0.930826384496822,0.655387676554787,1.25382752962492,Cori,0.463917525773196,9
114,2020-07-02,0.775028617887313,0.522908553921769,1.07596803055471,Cori,0.309597523219814,6
115,2020-07-03,0.851817337518438,0.582642428285783,1.17130275654987,Cori,0.106382978723404,2
116,2020-07-04,0.974906022525327,0.679057765315742,1.32340963638229,Cori,0.432276657060519,9
117,2020-07-05,1.20862126949344,0.871067902234145,1.60059238634281,Cori,1.21703853955375,6
118,2020-07-06,1.26820377783681,0.92147880642743,1.66943802595791,Cori,1.77777777777778,16
119,2020-07-07,1.28164311679354,0.938323841993181,1.67765803729775,Cori,0.292397660818713,5
120,2020-07-08,1.14327788981655,0.827395877709727,1.50944051880379,Cori,1.1001100110011,10
121,2020-07-09,1.12078396173948,0.814363342370994,1.47537753577991,Cori,0.123203285420945,3
122,2020-07-10,1.04155565564696,0.750661702656251,1.37934528744437,Cori,0.507185122569738,6
123,2020-07-11,1.16976039992291,0.862488976639867,1.52312640635482,Cori,0.4149377593361,5
124,2020-07-12,1.05696045921133,0.767989087728751,1.39136155669802,Cori,1.1443661971831,13
125,2020-07-13,1.0342946212978,0.751520055202397,1.36152470211335,Cori,1.3801756587202,11
126,2020-07-14,1.02465046698607,0.744512597915578,1.34882933074041,Cori,0.176865935620799,5
127,2020-07-15,1.15981361534376,0.860836020424736,1.50266840516371,Cori,1.10573600552868,16
128,2020-07-16,1.37860958761552,1.05202435072202,1.74866749284417,Cori,0.661313179026925,14
129,2020-07-17,1.41641589673278,1.09081283399767,1.78389542455062,Cori,0.922818791946309,22
130,2020-07-18,1.20051303263806,0.911599877817101,1.52858657243155,Cori,0.663472171028382,18
131,2020-07-19,1.02962815730075,0.771262144308102,1.32474448749434,Cori,0.269784172661871,6
132,2020-07-20,1.18544616640194,0.910929383143076,1.49556644547019,Cori,1.05263157894737,8
133,2020-07-21,1.27608330637985,0.992868980793032,1.59429415585216,Cori,0.880444856348471,19
134,2020-07-22,1.28351201967856,1.00426910692705,1.59648999219976,Cori,0.446998722860792,14
135,2020-07-23,1.28886225965766,1.01547686739172,1.59434210837047,Cori,0.48205677557579,18
136,2020-07-24,1.19033894803308,0.934672097508067,1.47644721195955,Cori,0.680806493846557,26
137,2020-07-25,1.19508757138712,0.944667132188554,1.47450499803472,Cori,0.381811870878167,11
138,2020-07-26,1.10600801770756,0.869945466673012,1.36997856053229,Cori,0.640709709216363,13
139,2020-07-27,0.970899332680805,0.753941321869962,1.21487536421791,Cori,0.483091787439614,8
140,2020-07-28,0.971077816175279,0.75555650387113,1.21323089132637,Cori,0.280636108512629,9
141,2020-07-29,0.974826140127601,0.758472923640606,1.21791391706736,Cori,0.630182421227197,19
142,2020-07-30,0.953453162157177,0.738913104568565,1.19492132940894,Cori,0.77720207253886,21
143,2020-07-31,0.961816086800902,0.745394256298962,1.20540221869606,Cori,0.56390977443609,21
144,2020-08-01,0.929067769741243,0.715495391731354,1.17010812104118,Cori,0.42654028436019,9
145,2020-08-02,1.02910087565949,0.802234618912198,1.28378740742038,Cori,0.458015267175573,9
146,2020-08-03,1.01084107442948,0.784957647206835,1.26485401434266,Cori,0.769230769230769,9
147,2020-08-04,1.11521543329494,0.877187683114276,1.38138350674485,Cori,0.55668016194332,11
148,2020-08-05,1.16810977426787,0.92480350862299,1.43940001712982,Cori,1.35356849876948,33
149,2020-08-06,1.23035307927516,0.982762340547972,1.50534011570664,Cori,0.821636425881547,24
150,2020-08-07,1.56807999832694,1.29115221983075,1.87151233192184,Cori,1.07744107744108,32
151,2020-08-08,1.67445778726803,1.39592001238646,1.97795725047602,Cori,1.84154175588865,43
152,2020-08-09,1.55805459258283,1.30268611300694,1.83594068782661,Cori,1.85381355932203,35
153,2020-08-10,1.54210911916761,1.30132581047774,1.80302880221326,Cori,1.87734668335419,15
154,2020-08-11,1.57610530318751,1.34411377489819,1.82629386656963,Cori,0.759406282361063,22
155,2020-08-12,1.55544939729324,1.33592317044784,1.79142987579137,Cori,1.41110065851364,45
156,2020-08-13,1.37971031583922,1.18339832755169,1.59086618758905,Cori,1.27307447485678,40
157,2020-08-14,1.2793722941033,1.09880983225543,1.473468538356,Cori,0.800533689126084,24
158,2020-08-15,1.18707908947013,1.01909047960827,1.36769568113513,Cori,1.33424563804311,39
159,2020-08-16,1.15932631274517,0.997436064263224,1.33321248540368,Cori,1.29087779690189,30
160,2020-08-17,1.15903956267855,1.00008654051212,1.32954386404993,Cori,0.968132311415893,24
161,2020-08-18,1.11000893517037,0.957002741190221,1.27419539914655,Cori,0.864864864864865,32
162,2020-08-19,1.11263610028107,0.961569913823081,1.27456254720351,Cori,1.48247978436658,44
163,2020-08-20,1.15428105691017,1.00202811314907,1.31714466523775,Cori,1.55131264916468,52
164,2020-08-21,1.03853369999225,0.896107094765803,1.19131059274869,Cori,2.36486486486487,35
165,2020-08-22,1.06809572801017,0.925189233543879,1.22111507920897,Cori,1.0087116001834,22
166,2020-08-23,1.07125055228897,0.928946716124651,1.22354727621595,Cori,2.46913580246914,36
167,2020-08-24,1.25500865057504,1.10154928848626,1.41832967222654,Cori,1.26849894291755,24
168,2020-08-25,1.45383935022555,1.29021164841702,1.6270940562809,Cori,1.57837837837838,73
169,2020-08-26,1.77774512775934,1.6011969888365,1.96339309916243,Cori,2.43837084673098,91
170,2020-08-27,2.1347383502334,1.94988363163286,2.32784460681365,Cori,2.25795415668833,132
171,2020-08-28,2.76327013172111,2.56734712833041,2.96629485553743,Cori,4.86902927580894,158
172,2020-08-29,2.63291041510886,2.46074264165864,2.8108171124414,Cori,4.57680250783699,292
173,2020-08-30,2.26150069633745,2.12097557791522,2.4064694396892,Cori,4.58762886597938,178
174,2020-08-31,2.33096640805766,2.2035720242446,2.46189021595057,Cori,6.58482142857143,118
175,2020-09-01,2.20690373138687,2.09498847988925,2.321690098423,Cori,4.80959283173014,365
176,2020-09-02,2.19711449148422,2.09622030196073,2.3003467926663,Cori,4.00478978179883,301
177,2020-09-03,2.16306149104903,2.0721880473711,2.25585767608352,Cori,6.47299393597518,459
178,2020-09-04,1.95028912711307,1.8718951046539,2.0302686989891,Cori,6.298629121897,510
179,2020-09-05,1.90143154810551,1.83063902123135,1.97354826532512,Cori,5.06912442396313,495
180,2020-09-06,1.74564775232519,1.68301668792553,1.80940700153377,Cori,5.04201680672269,576
181,2020-09-07,1.53579281683505,1.48121437176143,1.59134488685887,Cori,5.95945473610626,341
182,2020-09-08,1.43471004962038,1.38508743478995,1.48519379175148,Cori,4.93101379724055,411
183,2020-09-09,1.39712829939921,1.35045468324644,1.44458375665462,Cori,4.71100554235946,476
184,2020-09-10,1.43964548593163,1.39415484717606,1.48585624011581,Cori,6.16997507948784,718
185,2020-09-11,1.33581551292758,1.29369392563202,1.37860246844204,Cori,7.73583312220252,916
186,2020-09-12,1.32844222982962,1.28801848935681,1.36948183707747,Cori,5.47883178628028,484
187,2020-09-13,1.36408016778465,1.32444313514603,1.40429345904208,Cori,7.45978433798833,844
188,2020-09-14,1.32468762649764,1.28689165608162,1.36302300464669,Cori,8.39015370391772,726
189,2020-09-15,1.30152331210133,1.26529683148023,1.33825397411512,Cori,5.91228248702554,581
190,2020-09-16,1.28587245050785,1.25096694745475,1.3212515685112,Cori,5.7345933284872,710
191,2020-09-17,1.18833866758322,1.15575506309524,1.2213689079463,Cori,8.15000866100814,941
192,2020-09-18,1.26015938913773,1.22744341793634,1.29329965767864,Cori,6.46992962252079,809
193,2020-09-19,1.21314331546117,1.18174208925314,1.24495055497698,Cori,9.00900900900901,1070
194,2020-09-20,1.13505132357345,1.1053968893812,1.1650928156533,Cori,8.74077030532828,876
195,2020-09-21,1.16340574023372,1.13396133277781,1.19322228878663,Cori,10.5324459234609,633
196,2020-09-22,1.1383570412011,1.10968099271133,1.16739380740583,Cori,7.06485402273234,951
197,2020-09-23,1.10213923248428,1.07436399252691,1.13026400595851,Cori,6.27877773126831,750
198,2020-09-24,1.09642533564306,1.06909033847753,1.1241005917363,Cori,8.33933069449442,927
199,2020-09-25,1.05009107318187,1.02363191113176,1.07688315067245,Cori,8.06314717365473,950
200,2020-09-26,1.00279466862714,0.977168858737421,1.02874754055551,Cori,9.30209470862702,937
201,2020-09-27,1.0330637187858,1.00717102396813,1.05928045986561,Cori,9.93630573248408,702
202,2020-09-28,1.02018459458863,0.994506729013414,1.0461851920394,Cori,12.0932215432713,851
203,2020-09-29,1.03110753736895,1.00536533177443,1.05717062517123,Cori,8.00573117220382,894
204,2020-09-30,1.09297981267299,1.06654038390453,1.1197384543822,Cori,7.08319411961243,848
205,2020-10-01,1.108239945451,1.08174418607876,1.13505182027509,Cori,10.6664515087946,1322
206,2020-10-02,1.07484102454592,1.04898655635785,1.1010058670261,Cori,9.7189905136925,1086
207,2020-10-03,1.08651410390585,1.06077173186308,1.11256080363957,Cori,10.7829584014076,858
208,2020-10-04,1.0631105300936,1.03786133941592,1.08865895331404,Cori,14.087795765878,905
209,2020-10-05,1.03416612546033,1.00946718472358,1.05915943220862,Cori,14.3533953325145,818
210,2020-10-06,1.03379813661147,1.00925237392101,1.05863470847612,Cori,8.38988278840222,816
211,2020-10-07,1.00396306870517,0.979873664712085,1.02834092900096,Cori,8.13121619263654,932
212,2020-10-08,1.04205706586071,1.0175811221789,1.06681983811033,Cori,10.5348024724536,1176
213,2020-10-09,1.07004676320462,1.04529133245333,1.09508788463015,Cori,11.7245498762693,1374
214,2020-10-10,1.09968819694003,1.07470828103608,1.12495110774547,Cori,10.4675095560129,1068
215,2020-10-11,1.11346597286655,1.08851943842393,1.13869121041442,Cori,13.7563035065087,1173
216,2020-10-12,1.10576677168189,1.0811570932353,1.13064954541681,Cori,14.3900042117086,1025
217,2020-10-13,1.08419831965219,1.06009988715826,1.10856382419412,Cori,9.52578173534893,920
218,2020-10-14,1.077803229231,1.05402158934203,1.10184648754436,Cori,8.84379072798362,950
219,2020-10-15,1.11553162713466,1.09154649426446,1.13977380168337,Cori,13.1979177299173,1293
220,2020-10-16,1.14886491966486,1.12474547242652,1.17323668961977,Cori,13.8077249248323,1791
221,2020-10-17,1.16064180196033,1.13669400855676,1.18483577080784,Cori,14.7444233269981,1474
222,2020-10-18,1.12095111080052,1.09776667272947,1.14437445606136,Cori,15.3144751839188,1478
223,2020-10-19,1.15032444200586,1.12718374997033,1.17369699717009,Cori,15.6190777005685,989
224,2020-10-20,1.24847290840355,1.22468552145911,1.2724859176862,Cori,15.6150554153407,1423
225,2020-10-21,1.29359850445586,1.26980566360044,1.31760912487003,Cori,12.4197787421307,2032
226,2020-10-22,1.23426817203242,1.2115956437591,1.25714795733563,Cori,15.1599647783974,2066
227,2020-10-23,1.34420931702119,1.32116155164278,1.3674536190994,Cori,15.2034082365717,1820
228,2020-10-24,1.3566830198305,1.33413606090277,1.37941628869199,Cori,16.633213606592,3149
229,2020-10-25,1.37182282726026,1.34987594322023,1.39394423376504,Cori,23.1368631368631,2316
230,2020-10-26,1.35424454296889,1.33317703257683,1.37547492185762,Cori,17.7540563620837,2079
231,2020-10-27,1.2751730157631,1.25543396598709,1.29506390140718,Cori,14.6896640164145,2291
232,2020-10-28,1.28717003456487,1.26796414196091,1.30651829206224,Cori,14.3840555956205,2194
233,2020-10-29,1.36511726492476,1.34588383811194,1.38448525696561,Cori,21.0129172528456,3286
234,2020-10-30,1.33344044089978,1.31499725840082,1.35201028112133,Cori,23.5947594034897,3908
235,2020-10-31,1.32567479653352,1.30789241606271,1.3435755863333,Cori,20.8494623655914,3878
236,2020-11-01,1.35464912624348,1.33724283492126,1.37216641336246,Cori,26.2767830936308,3581
237,2020-11-02,1.37535745896995,1.35837741238572,1.39244151530483,Cori,27.2845417236662,3989
238,2020-11-03,1.37271290024842,1.35632346573706,1.3891994018821,Cori,23.8942062638047,4219
239,2020-11-04,1.34610369109858,1.33044299854061,1.36185474887169,Cori,21.8610863757792,3928
240,2020-11-05,1.3174672024718,1.30250728951509,1.3325113549415,Cori,23.5156054931336,4709
241,2020-11-06,1.26670126661397,1.25250716244895,1.28097423989506,Cori,23.8250974418709,5318
242,2020-11-07,1.25525167306067,1.24153672799977,1.26904091355303,Cori,24.3524936161342,4673
243,2020-11-08,1.19591104926018,1.18287509529025,1.20901745404078,Cori,31.7700640078779,5162
244,2020-11-09,1.12822351608678,1.11586099594725,1.14065319928253,Cori,31.6804407713499,4140
245,2020-11-10,1.08711234935115,1.0752004918794,1.09908892050097,Cori,18.7973507409349,3945
246,2020-11-11,1.0733528160074,1.06166909529084,1.08509959118087,Cori,16.6957187194422,3927
247,2020-11-12,1.03750434189546,1.02612535280708,1.04894520826257,Cori,21.3156574105052,5097
248,2020-11-13,1.00894865747077,0.99780614879375,1.02015217981061,Cori,25.2664576802508,4836
249,2020-11-14,1.04369507081466,1.03240449947929,1.05504619569846,Cori,14.7588368448546,4238
250,2020-11-15,1.07230612280863,1.06089023580896,1.08378225810912,Cori,38.9038634321653,6495
251,2020-11-16,1.0743250912748,1.06295561393644,1.08575421386665,Cori,31.1650194669063,5203
252,2020-11-17,1.07711094733799,1.06580740476558,1.08847329029581,Cori,19.9358706259585,4290
253,2020-11-18,1.03944392471031,1.0284250552031,1.05052069807212,Cori,19.3175493428094,4512
254,2020-11-19,1.01181198911831,1.00101534829228,1.02266574190187,Cori,19.4225721784777,4440
255,2020-11-20,1.0066956715897,0.99596812078308,1.01747989189964,Cori,17.7255502700959,4397
256,2020-11-21,0.90942206422889,0.899243978285117,0.919656634631263,Cori,19.4831551887431,4320
257,2020-11-22,0.874507158567238,0.864508698125556,0.884562310428682,Cori,21.7751943047482,3334
258,2020-11-23,0.875741529124408,0.865644529831675,0.885896264058292,Cori,38.7322555205047,3929
259,2020-11-24,0.956060390419374,0.945374477948471,0.966805526780447,Cori,19.0147881694644,3806
260,2020-11-25,1.04015856358667,1.02888712526806,1.05149055613649,Cori,19.9504375921453,6360
261,2020-11-26,1.10832107203004,1.09664291165615,1.12006022876472,Cori,30.4341616680948,6393
262,2020-11-27,1.17767635391515,1.16569236662573,1.18972078050171,Cori,29.0696595863093,6268
263,2020-11-28,1.22057768448577,1.20851971898671,1.23269467840559,Cori,41.8061430936178,6819
264,2020-11-29,1.17778185942602,1.16614844710683,1.18947221307052,Cori,62.541918175721,5595
265,2020-11-30,1.1411527092576,1.12992985049738,1.15243026107406,Cori,68.617575547065,3951
266,2020-12-01,1.11027192737235,1.09939128663962,1.12120540545822,Cori,27.6766595289079,4136
267,2020-12-02,1.07447518666437,1.06392045929376,1.08508129048879,Cori,25.4761173398863,6635
268,2020-12-03,1.03163414879732,1.0214038436189,1.0419147273607,Cori,33.6165376914335,6212
269,2020-12-04,1.01385717507594,1.0037877703419,1.0239761386066,Cori,23.7226277372263,5525
270,2020-12-05,0.961760602055515,0.951989200070091,0.97158120640743,Cori,28.2800557408893,6697
271,2020-12-06,0.916258642604608,0.906726203279707,0.925840238535483,Cori,18.0638536221061,3870
272,2020-12-07,0.900194877851117,0.890704888555338,0.909734459727527,Cori,23.2916972814107,2219
273,2020-12-08,0.882955984228859,0.873477239951009,0.892485174431611,Cori,11.2085464731879,3221
274,2020-12-09,0.901513419772142,0.891831087310121,0.911247305046629,Cori,18.4654731457801,5415
275,2020-12-10,0.909858287692971,0.900015396710981,0.919753968840329,Cori,21.6655595566899,6197
276,2020-12-11,0.857183600760982,0.847527600223828,0.866893539779977,Cori,16.5736240641009,5047
277,2020-12-12,0.865612835839598,0.855796796206121,0.875484075995418,Cori,16.4546931336424,4153
278,2020-12-13,0.881556291398994,0.871504128030151,0.891665297751693,Cori,18.0306573135879,3470
279,2020-12-14,0.894410165015953,0.884138479262924,0.904740352969486,Cori,17.3621938915895,1893
280,2020-12-15,0.840941493696752,0.830852750545853,0.85109027740621,Cori,22.1905666350111,2804
281,2020-12-16,0.806857047896071,0.796841903484493,0.816933872275999,Cori,16.2400609955343,2982
282,2020-12-17,0.802227709846431,0.79206261295048,0.812456722458762,Cori,13.8085882683132,4428
283,2020-12-18,0.794904173928807,0.784571468828104,0.805303539211819,Cori,16.7121137002148,4045
284,2020-12-19,0.78220740578934,0.771727802970485,0.792756704519641,Cori,12.345524903258,2967
285,2020-12-20,0.794443401166637,0.783632588286351,0.805327250375734,Cori,13.8567083036697,2141
286,2020-12-21,0.796915176594843,0.785823882851893,0.808083119009748,Cori,15.5978329343581,1238
287,2020-12-22,0.848309229715164,0.836593580637919,0.860105214311388,Cori,8.91755732379114,1894
288,2020-12-23,0.805366115496119,0.793702758282317,0.817113366234062,Cori,12.5716031467196,3292
289,2020-12-24,0.706058502799651,0.6949282765557,0.717275929754515,Cori,11.781168186332,2610
290,2020-12-25,0.631659559125784,0.620875870618265,0.642534803975353,Cori,12.6184958921424,1198
291,2020-12-26,0.59693361144592,0.586089729841372,0.607875513837789,Cori,21.2029161603888,698
292,2020-12-27,0.631073394833084,0.619439426102236,0.642814099132534,Cori,13.1052291801162,609
293,2020-12-28,0.697050567896751,0.684244606241718,0.709973608694497,Cori,14.5718901453958,902
294,2020-12-29,0.738066891916573,0.724311747499249,0.751949624879221,Cori,10.774778712709,1972
295,2020-12-30,0.805102517382767,0.790202569479944,0.820139701006416,Cori,17.0845313398505,2971
