Wallinga-LipsitchExp/Poi,05/28/2020,0.76,0.47-1.14
Wallinga-LipsitchExp/Poi,05/29/2020,1.20,0.79-1.74
Wallinga-LipsitchExp/Poi,05/30/2020,1.07,0.67-1.61
Wallinga-LipsitchExp/Poi,05/31/2020,0.82,0.49-1.27
Wallinga-LipsitchExp/Poi,06/01/2020,0.92,0.58-1.38
Wallinga-LipsitchExp/Poi,06/02/2020,0.66,0.38-1.05
Wallinga-LipsitchExp/Poi,06/03/2020,0.84,0.51-1.29
Wallinga-LipsitchExp/Poi,06/04/2020,0.92,0.56-1.42
Wallinga-LipsitchExp/Poi,06/05/2020,1.32,0.84-1.97
Wallinga-LipsitchExp/Poi,06/06/2020,0.94,0.58-1.44
Wallinga-LipsitchExp/Poi,06/07/2020,0.51,0.27-0.87
Wallinga-LipsitchExp/Poi,06/08/2020,0.43,0.20-0.81
Wallinga-LipsitchExp/Poi,06/09/2020,0.25,0.09-0.53
Wallinga-LipsitchExp/Poi,06/10/2020,0.43,0.18-0.84
Wallinga-LipsitchExp/Poi,06/11/2020,0.64,0.31-1.16
Wallinga-LipsitchExp/Poi,06/12/2020,1.07,0.56-1.84
Wallinga-LipsitchExp/Poi,06/13/2020,1.41,0.74-2.46
Wallinga-LipsitchExp/Poi,06/14/2020,1.02,0.49-1.85
Wallinga-LipsitchExp/Poi,06/15/2020,0.29,0.08-0.69
Wallinga-LipsitchExp/Poi,06/16/2020,0.08,0.01-0.31
Wallinga-LipsitchExp/Poi,06/17/2020,0.02,0.00-0.15
Wallinga-LipsitchExp/Poi,06/18/2020,0.03,0.00-0.27
Wallinga-LipsitchExp/Poi,06/19/2020,0.51,0.08-1.59
Wallinga-LipsitchExp/Poi,06/20/2020,1.79,0.65-3.98
Wallinga-LipsitchExp/Poi,06/21/2020,5.60,2.55-11.66
Wallinga-LipsitchExp/Poi,06/22/2020,3.42,1.58-6.78
Wallinga-LipsitchExp/Poi,06/23/2020,2.42,1.14-4.61
Wallinga-LipsitchExp/Poi,06/24/2020,1.83,0.89-3.37
Wallinga-LipsitchExp/Poi,06/25/2020,0.94,0.39-1.89
Wallinga-LipsitchExp/Poi,06/26/2020,1.13,0.52-2.12
Wallinga-LipsitchExp/Poi,06/27/2020,0.92,0.38-1.83
Wallinga-LipsitchExp/Poi,06/28/2020,0.73,0.26-1.56
Wallinga-LipsitchExp/Poi,06/29/2020,0.92,0.38-1.83
Wallinga-LipsitchExp/Poi,06/30/2020,0.57,0.18-1.29
Wallinga-LipsitchExp/Poi,07/01/2020,1.09,0.46-2.18
Wallinga-LipsitchExp/Poi,07/02/2020,0.84,0.33-1.72
Wallinga-LipsitchExp/Poi,07/03/2020,0.96,0.35-2.08
Wallinga-LipsitchExp/Poi,07/04/2020,1.20,0.51-2.40
Wallinga-LipsitchExp/Poi,07/05/2020,0.86,0.33-1.77
Wallinga-LipsitchExp/Poi,07/06/2020,2.50,1.34-4.33
Wallinga-LipsitchExp/Poi,07/07/2020,1.33,0.65-2.42
Wallinga-LipsitchExp/Poi,07/08/2020,1.75,0.91-3.07
Wallinga-LipsitchExp/Poi,07/09/2020,1.11,0.50-2.09
Wallinga-LipsitchExp/Poi,07/10/2020,0.58,0.22-1.20
Wallinga-LipsitchExp/Poi,07/11/2020,0.48,0.16-1.08
Wallinga-LipsitchExp/Poi,07/12/2020,0.73,0.31-1.43
Wallinga-LipsitchExp/Poi,07/13/2020,1.81,0.94-3.18
Wallinga-LipsitchExp/Poi,07/14/2020,1.21,0.58-2.23
Wallinga-LipsitchExp/Poi,07/15/2020,2.36,1.33-3.94
Wallinga-LipsitchExp/Poi,07/16/2020,1.92,1.10-3.13
Wallinga-LipsitchExp/Poi,07/17/2020,2.22,1.38-3.42
Wallinga-LipsitchExp/Poi,07/18/2020,1.76,1.10-2.68
Wallinga-LipsitchExp/Poi,07/19/2020,1.26,0.74-2.02
Wallinga-LipsitchExp/Poi,07/20/2020,0.90,0.48-1.51
Wallinga-LipsitchExp/Poi,07/21/2020,0.78,0.42-1.29
Wallinga-LipsitchExp/Poi,07/22/2020,0.81,0.44-1.34
Wallinga-LipsitchExp/Poi,07/23/2020,0.92,0.52-1.48
Wallinga-LipsitchExp/Poi,07/24/2020,1.82,1.17-2.71
Wallinga-LipsitchExp/Poi,07/25/2020,1.81,1.14-2.73
Wallinga-LipsitchExp/Poi,07/26/2020,1.14,0.68-1.77
Wallinga-LipsitchExp/Poi,07/27/2020,0.58,0.30-0.99
Wallinga-LipsitchExp/Poi,07/28/2020,0.49,0.23-0.88
Wallinga-LipsitchExp/Poi,07/29/2020,0.63,0.33-1.08
Wallinga-LipsitchExp/Poi,07/30/2020,0.96,0.56-1.54
Wallinga-LipsitchExp/Poi,07/31/2020,1.95,1.25-2.93
Wallinga-LipsitchExp/Poi,08/01/2020,1.38,0.84-2.15
Wallinga-LipsitchExp/Poi,08/02/2020,1.07,0.61-1.73
Wallinga-LipsitchExp/Poi,08/03/2020,0.63,0.32-1.09
Wallinga-LipsitchExp/Poi,08/04/2020,0.39,0.17-0.74
Wallinga-LipsitchExp/Poi,08/05/2020,1.20,0.73-1.84
Wallinga-LipsitchExp/Poi,08/06/2020,1.85,1.21-2.72
Wallinga-LipsitchExp/Poi,08/07/2020,3.07,2.13-4.33
Wallinga-LipsitchExp/Poi,08/08/2020,3.18,2.31-4.31
Wallinga-LipsitchExp/Poi,08/09/2020,2.43,1.78-3.25
Wallinga-LipsitchExp/Poi,08/10/2020,1.26,0.87-1.75
Wallinga-LipsitchExp/Poi,08/11/2020,0.72,0.47-1.05
Wallinga-LipsitchExp/Poi,08/12/2020,1.09,0.76-1.51
Wallinga-LipsitchExp/Poi,08/13/2020,1.09,0.77-1.49
Wallinga-LipsitchExp/Poi,08/14/2020,0.90,0.62-1.26
Wallinga-LipsitchExp/Poi,08/15/2020,1.32,0.94-1.79
Wallinga-LipsitchExp/Poi,08/16/2020,1.40,1.00-1.90
Wallinga-LipsitchExp/Poi,08/17/2020,0.86,0.59-1.21
Wallinga-LipsitchExp/Poi,08/18/2020,0.68,0.45-0.97
Wallinga-LipsitchExp/Poi,08/19/2020,1.07,0.76-1.47
Wallinga-LipsitchExp/Poi,08/20/2020,1.62,1.20-2.13
Wallinga-LipsitchExp/Poi,08/21/2020,1.29,0.95-1.72
Wallinga-LipsitchExp/Poi,08/22/2020,1.10,0.78-1.50
Wallinga-LipsitchExp/Poi,08/23/2020,1.04,0.74-1.41
Wallinga-LipsitchExp/Poi,08/24/2020,0.67,0.45-0.95
Wallinga-LipsitchExp/Poi,08/25/2020,1.15,0.85-1.53
Wallinga-LipsitchExp/Poi,08/26/2020,2.01,1.58-2.53
Wallinga-LipsitchExp/Poi,08/27/2020,3.66,3.01-4.42
Wallinga-LipsitchExp/Poi,08/28/2020,4.17,3.52-4.92
Wallinga-LipsitchExp/Poi,08/29/2020,4.75,4.14-5.43
Wallinga-LipsitchExp/Poi,08/30/2020,3.25,2.85-3.69
Wallinga-LipsitchExp/Poi,08/31/2020,1.73,1.50-1.98
Wallinga-LipsitchExp/Poi,09/01/2020,2.07,1.84-2.32
Wallinga-LipsitchExp/Poi,09/02/2020,1.80,1.60-2.00
Wallinga-LipsitchExp/Poi,09/03/2020,2.03,1.84-2.24
Wallinga-LipsitchExp/Poi,09/04/2020,2.12,1.93-2.31
Wallinga-LipsitchExp/Poi,09/05/2020,2.43,2.23-2.64
Wallinga-LipsitchExp/Poi,09/06/2020,2.17,2.00-2.35
Wallinga-LipsitchExp/Poi,09/07/2020,1.24,1.13-1.35
Wallinga-LipsitchExp/Poi,09/08/2020,1.07,0.98-1.17
Wallinga-LipsitchExp/Poi,09/09/2020,0.88,0.80-0.97
Wallinga-LipsitchExp/Poi,09/10/2020,1.16,1.07-1.26
Wallinga-LipsitchExp/Poi,09/11/2020,1.68,1.57-1.81
Wallinga-LipsitchExp/Poi,09/12/2020,1.45,1.35-1.56
Wallinga-LipsitchExp/Poi,09/13/2020,1.83,1.71-1.96
Wallinga-LipsitchExp/Poi,09/14/2020,1.48,1.38-1.58
Wallinga-LipsitchExp/Poi,09/15/2020,1.07,1.00-1.15
Wallinga-LipsitchExp/Poi,09/16/2020,0.89,0.82-0.95
Wallinga-LipsitchExp/Poi,09/17/2020,1.07,1.00-1.14
Wallinga-LipsitchExp/Poi,09/18/2020,1.33,1.24-1.42
Wallinga-LipsitchExp/Poi,09/19/2020,1.31,1.23-1.39
Wallinga-LipsitchExp/Poi,09/20/2020,1.40,1.31-1.48
Wallinga-LipsitchExp/Poi,09/21/2020,1.15,1.08-1.23
Wallinga-LipsitchExp/Poi,09/22/2020,1.04,0.97-1.11
Wallinga-LipsitchExp/Poi,09/23/2020,0.85,0.79-0.91
Wallinga-LipsitchExp/Poi,09/24/2020,0.95,0.89-1.02
Wallinga-LipsitchExp/Poi,09/25/2020,0.97,0.91-1.04
Wallinga-LipsitchExp/Poi,09/26/2020,1.18,1.11-1.26
Wallinga-LipsitchExp/Poi,09/27/2020,1.09,1.02-1.16
Wallinga-LipsitchExp/Poi,09/28/2020,0.92,0.86-0.98
Wallinga-LipsitchExp/Poi,09/29/2020,1.01,0.94-1.08
Wallinga-LipsitchExp/Poi,09/30/2020,0.91,0.85-0.97
Wallinga-LipsitchExp/Poi,10/01/2020,1.25,1.17-1.32
Wallinga-LipsitchExp/Poi,10/02/2020,1.37,1.30-1.45
Wallinga-LipsitchExp/Poi,10/03/2020,1.30,1.23-1.38
Wallinga-LipsitchExp/Poi,10/04/2020,1.06,1.00-1.13
Wallinga-LipsitchExp/Poi,10/05/2020,0.89,0.84-0.95
Wallinga-LipsitchExp/Poi,10/06/2020,0.77,0.72-0.82
Wallinga-LipsitchExp/Poi,10/07/2020,0.70,0.65-0.75
Wallinga-LipsitchExp/Poi,10/08/2020,1.07,1.00-1.13
Wallinga-LipsitchExp/Poi,10/09/2020,1.49,1.41-1.57
Wallinga-LipsitchExp/Poi,10/10/2020,1.41,1.34-1.49
Wallinga-LipsitchExp/Poi,10/11/2020,1.41,1.33-1.48
Wallinga-LipsitchExp/Poi,10/12/2020,1.18,1.12-1.25
Wallinga-LipsitchExp/Poi,10/13/2020,0.91,0.86-0.97
Wallinga-LipsitchExp/Poi,10/14/2020,0.75,0.70-0.80
Wallinga-LipsitchExp/Poi,10/15/2020,0.88,0.83-0.94
Wallinga-LipsitchExp/Poi,10/16/2020,1.42,1.35-1.50
Wallinga-LipsitchExp/Poi,10/17/2020,1.50,1.42-1.57
Wallinga-LipsitchExp/Poi,10/18/2020,1.58,1.50-1.65
Wallinga-LipsitchExp/Poi,10/19/2020,1.23,1.17-1.29
Wallinga-LipsitchExp/Poi,10/20/2020,1.07,1.02-1.13
Wallinga-LipsitchExp/Poi,10/21/2020,1.13,1.08-1.19
Wallinga-LipsitchExp/Poi,10/22/2020,1.24,1.18-1.29
Wallinga-LipsitchExp/Poi,10/23/2020,1.43,1.37-1.50
Wallinga-LipsitchExp/Poi,10/24/2020,1.97,1.89-2.04
Wallinga-LipsitchExp/Poi,10/25/2020,1.88,1.81-1.95
Wallinga-LipsitchExp/Poi,10/26/2020,1.36,1.30-1.41
Wallinga-LipsitchExp/Poi,10/27/2020,1.11,1.07-1.16
Wallinga-LipsitchExp/Poi,10/28/2020,1.02,0.98-1.06
Wallinga-LipsitchExp/Poi,10/29/2020,1.20,1.16-1.25
Wallinga-LipsitchExp/Poi,10/30/2020,1.33,1.28-1.37
Wallinga-LipsitchExp/Poi,10/31/2020,1.76,1.71-1.82
Wallinga-LipsitchExp/Poi,11/01/2020,1.71,1.66-1.77
Wallinga-LipsitchExp/Poi,11/02/2020,1.57,1.52-1.62
Wallinga-LipsitchExp/Poi,11/03/2020,1.43,1.39-1.47
Wallinga-LipsitchExp/Poi,11/04/2020,1.14,1.10-1.17
Wallinga-LipsitchExp/Poi,11/05/2020,1.15,1.12-1.19
Wallinga-LipsitchExp/Poi,11/06/2020,1.32,1.28-1.36
Wallinga-LipsitchExp/Poi,11/07/2020,1.30,1.27-1.34
Wallinga-LipsitchExp/Poi,11/08/2020,1.26,1.23-1.29
Wallinga-LipsitchExp/Poi,11/09/2020,1.09,1.06-1.12
Wallinga-LipsitchExp/Poi,11/10/2020,0.95,0.92-0.98
Wallinga-LipsitchExp/Poi,11/11/2020,0.79,0.76-0.81
Wallinga-LipsitchExp/Poi,11/12/2020,0.87,0.84-0.90
Wallinga-LipsitchExp/Poi,11/13/2020,1.01,0.98-1.04
Wallinga-LipsitchExp/Poi,11/14/2020,0.99,0.96-1.02
Wallinga-LipsitchExp/Poi,11/15/2020,1.39,1.35-1.42
Wallinga-LipsitchExp/Poi,11/16/2020,1.35,1.31-1.38
Wallinga-LipsitchExp/Poi,11/17/2020,1.12,1.09-1.15
Wallinga-LipsitchExp/Poi,11/18/2020,0.93,0.90-0.96
Wallinga-LipsitchExp/Poi,11/19/2020,0.89,0.87-0.92
Wallinga-LipsitchExp/Poi,11/20/2020,0.84,0.82-0.87
Wallinga-LipsitchExp/Poi,11/21/2020,0.72,0.70-0.74
Wallinga-LipsitchExp/Poi,11/22/2020,0.78,0.75-0.80
Wallinga-LipsitchExp/Poi,11/23/2020,0.85,0.82-0.88
Wallinga-LipsitchExp/Poi,11/24/2020,0.82,0.79-0.85
Wallinga-LipsitchExp/Poi,11/25/2020,1.19,1.16-1.22
Wallinga-LipsitchExp/Poi,11/26/2020,1.49,1.46-1.53
Wallinga-LipsitchExp/Poi,11/27/2020,1.67,1.63-1.71
Wallinga-LipsitchExp/Poi,11/28/2020,1.79,1.75-1.83
Wallinga-LipsitchExp/Poi,11/29/2020,1.42,1.38-1.45
Wallinga-LipsitchExp/Poi,11/30/2020,0.98,0.95-1.00
Wallinga-LipsitchExp/Poi,12/01/2020,0.65,0.63-0.67
Wallinga-LipsitchExp/Poi,12/02/2020,0.80,0.78-0.83
Wallinga-LipsitchExp/Poi,12/03/2020,0.94,0.91-0.96
Wallinga-LipsitchExp/Poi,12/04/2020,1.00,0.98-1.03
Wallinga-LipsitchExp/Poi,12/05/2020,1.32,1.29-1.35
Wallinga-LipsitchExp/Poi,12/06/2020,1.14,1.11-1.17
Wallinga-LipsitchExp/Poi,12/07/2020,0.65,0.63-0.67
Wallinga-LipsitchExp/Poi,12/08/2020,0.41,0.40-0.43
Wallinga-LipsitchExp/Poi,12/09/2020,0.61,0.59-0.63
Wallinga-LipsitchExp/Poi,12/10/2020,0.95,0.93-0.98
Wallinga-LipsitchExp/Poi,12/11/2020,1.12,1.09-1.15
Wallinga-LipsitchExp/Poi,12/12/2020,1.48,1.44-1.52
Wallinga-LipsitchExp/Poi,12/13/2020,1.25,1.22-1.29
Wallinga-LipsitchExp/Poi,12/14/2020,0.62,0.60-0.64
Wallinga-LipsitchExp/Poi,12/15/2020,0.38,0.37-0.40
Wallinga-LipsitchExp/Poi,12/16/2020,0.39,0.37-0.40
Wallinga-LipsitchExp/Poi,12/17/2020,0.76,0.74-0.79
Wallinga-LipsitchExp/Poi,12/18/2020,1.16,1.12-1.19
Wallinga-LipsitchExp/Poi,12/19/2020,1.28,1.24-1.32
Wallinga-LipsitchExp/Poi,12/20/2020,1.14,1.10-1.18
Wallinga-LipsitchExp/Poi,12/21/2020,0.58,0.56-0.60
Wallinga-LipsitchExp/Poi,12/22/2020,0.41,0.39-0.43
Wallinga-LipsitchExp/Poi,12/23/2020,0.50,0.48-0.52
Wallinga-LipsitchExp/Poi,12/24/2020,0.74,0.71-0.78
Wallinga-LipsitchExp/Poi,12/25/2020,0.82,0.78-0.85
Wallinga-LipsitchExp/Poi,12/26/2020,0.67,0.64-0.71
Wallinga-LipsitchExp/Poi,12/27/2020,0.43,0.41-0.46
Wallinga-LipsitchExp/Poi,12/28/2020,0.20,0.19-0.22
Wallinga-LipsitchExp/Poi,12/29/2020,0.32,0.30-0.35
Wallinga-LipsitchExp/Poi,12/30/2020,1.38,1.32-1.44
Wallinga-LipsitchExp/Poi,12/31/2020,3.02,2.91-3.14
Wallinga-LipsitchExp/Poi,01/01/2021,2.42,2.33-2.52
Wallinga-LipsitchExp/Poi,01/02/2021,1.50,1.44-1.56
Wallinga-LipsitchExp/Poi,01/03/2021,0.71,0.67-0.75
Wallinga-LipsitchExp/Poi,01/04/2021,0.30,0.28-0.32
Wallinga-LipsitchExp/Poi,01/05/2021,0.41,0.39-0.44
Wallinga-LipsitchExp/Poi,01/06/2021,1.20,1.15-1.25
Wallinga-LipsitchExp/Poi,01/07/2021,2.39,2.30-2.48
Wallinga-LipsitchExp/Poi,01/08/2021,2.46,2.37-2.54
Wallinga-LipsitchExp/Poi,01/09/2021,1.86,1.79-1.93
Wallinga-LipsitchExp/Poi,01/10/2021,1.07,1.02-1.11
Wallinga-LipsitchExp/Poi,01/11/2021,0.41,0.39-0.44
Wallinga-LipsitchExp/Poi,01/12/2021,0.28,0.26-0.30
Wallinga-LipsitchExp/Poi,01/13/2021,0.45,0.43-0.48
Wallinga-LipsitchExp/Poi,01/14/2021,0.66,0.63-0.70
Wallinga-LipsitchExp/Poi,01/15/2021,1.05,1.00-1.11
Wallinga-LipsitchExp/Poi,01/16/2021,1.16,1.10-1.22
Wallinga-LipsitchExp/Poi,01/17/2021,0.97,0.92-1.03
Wallinga-LipsitchExp/Poi,01/18/2021,0.45,0.42-0.48
Wallinga-LipsitchExp/Poi,01/19/2021,0.38,0.36-0.41
Wallinga-LipsitchExp/Poi,01/20/2021,0.72,0.68-0.77
Wallinga-LipsitchExp/Poi,01/21/2021,1.01,0.95-1.07
Wallinga-LipsitchExp/Poi,01/22/2021,1.39,1.31-1.46
Wallinga-LipsitchExp/Poi,01/23/2021,1.61,1.53-1.70
Wallinga-Teunis,03/04/2020,2.37,1.33-3.67
Wallinga-Teunis,03/05/2020,0.00,0.00-0.00
Wallinga-Teunis,03/06/2020,2.08,0.50-4.00
Wallinga-Teunis,03/07/2020,1.99,0.50-4.00
Wallinga-Teunis,03/08/2020,2.02,0.50-4.00
Wallinga-Teunis,03/09/2020,2.12,0.67-3.67
Wallinga-Teunis,03/10/2020,2.31,0.00-5.00
Wallinga-Teunis,03/11/2020,2.36,1.00-4.00
Wallinga-Teunis,03/12/2020,2.34,1.00-4.00
Wallinga-Teunis,03/13/2020,2.21,1.17-3.33
Wallinga-Teunis,03/14/2020,2.13,1.14-3.14
Wallinga-Teunis,03/15/2020,2.08,1.14-3.14
Wallinga-Teunis,03/16/2020,2.05,1.27-2.82
Wallinga-Teunis,03/17/2020,2.07,1.12-3.00
Wallinga-Teunis,03/18/2020,2.03,1.40-2.73
Wallinga-Teunis,03/19/2020,2.00,1.25-2.75
Wallinga-Teunis,03/20/2020,1.86,1.29-2.47
Wallinga-Teunis,03/21/2020,1.68,1.25-2.14
Wallinga-Teunis,03/22/2020,1.56,1.20-1.94
Wallinga-Teunis,03/23/2020,1.52,1.05-2.05
Wallinga-Teunis,03/24/2020,1.43,1.11-1.79
Wallinga-Teunis,03/25/2020,1.36,1.00-1.73
Wallinga-Teunis,03/26/2020,1.29,0.95-1.64
Wallinga-Teunis,03/27/2020,1.20,0.90-1.52
Wallinga-Teunis,03/28/2020,1.13,0.91-1.36
Wallinga-Teunis,03/29/2020,1.16,0.84-1.50
Wallinga-Teunis,03/30/2020,1.20,0.91-1.51
Wallinga-Teunis,03/31/2020,1.25,0.91-1.65
Wallinga-Teunis,04/01/2020,1.30,1.03-1.58
Wallinga-Teunis,04/02/2020,1.40,1.05-1.76
Wallinga-Teunis,04/03/2020,1.51,1.20-1.82
Wallinga-Teunis,04/04/2020,1.64,1.33-1.96
Wallinga-Teunis,04/05/2020,1.74,1.00-2.55
Wallinga-Teunis,04/06/2020,1.66,1.40-1.95
Wallinga-Teunis,04/07/2020,1.49,1.24-1.74
Wallinga-Teunis,04/08/2020,1.20,0.99-1.41
Wallinga-Teunis,04/09/2020,0.89,0.78-1.00
Wallinga-Teunis,04/10/2020,0.82,0.68-0.98
Wallinga-Teunis,04/11/2020,0.85,0.69-1.03
Wallinga-Teunis,04/12/2020,0.94,0.69-1.21
Wallinga-Teunis,04/13/2020,1.00,0.76-1.26
Wallinga-Teunis,04/14/2020,1.04,0.81-1.27
Wallinga-Teunis,04/15/2020,1.04,0.82-1.26
Wallinga-Teunis,04/16/2020,1.02,0.86-1.19
Wallinga-Teunis,04/17/2020,1.03,0.82-1.27
Wallinga-Teunis,04/18/2020,1.03,0.83-1.24
Wallinga-Teunis,04/19/2020,1.00,0.78-1.24
Wallinga-Teunis,04/20/2020,0.94,0.78-1.11
Wallinga-Teunis,04/21/2020,0.90,0.69-1.11
Wallinga-Teunis,04/22/2020,0.84,0.68-0.99
Wallinga-Teunis,04/23/2020,0.83,0.67-1.00
Wallinga-Teunis,04/24/2020,0.85,0.63-1.08
Wallinga-Teunis,04/25/2020,0.86,0.65-1.09
Wallinga-Teunis,04/26/2020,0.85,0.66-1.04
Wallinga-Teunis,04/27/2020,0.83,0.64-1.05
Wallinga-Teunis,04/28/2020,0.80,0.62-0.99
Wallinga-Teunis,04/29/2020,0.76,0.54-1.00
Wallinga-Teunis,04/30/2020,0.69,0.53-0.85
Wallinga-Teunis,05/01/2020,0.66,0.49-0.82
Wallinga-Teunis,05/02/2020,0.68,0.48-0.89
Wallinga-Teunis,05/03/2020,0.72,0.49-1.00
Wallinga-Teunis,05/04/2020,0.77,0.47-1.07
Wallinga-Teunis,05/05/2020,0.80,0.57-1.04
Wallinga-Teunis,05/06/2020,0.84,0.56-1.13
Wallinga-Teunis,05/07/2020,0.88,0.57-1.21
Wallinga-Teunis,05/08/2020,0.91,0.63-1.23
Wallinga-Teunis,05/09/2020,0.94,0.70-1.20
Wallinga-Teunis,05/10/2020,1.01,0.62-1.43
Wallinga-Teunis,05/11/2020,1.06,0.72-1.41
Wallinga-Teunis,05/12/2020,1.06,0.71-1.43
Wallinga-Teunis,05/13/2020,1.01,0.72-1.31
Wallinga-Teunis,05/14/2020,0.95,0.68-1.24
Wallinga-Teunis,05/15/2020,0.89,0.68-1.12
Wallinga-Teunis,05/16/2020,0.90,0.61-1.19
Wallinga-Teunis,05/17/2020,0.93,0.58-1.31
Wallinga-Teunis,05/18/2020,0.91,0.52-1.33
Wallinga-Teunis,05/19/2020,0.83,0.57-1.10
Wallinga-Teunis,05/20/2020,0.75,0.51-1.00
Wallinga-Teunis,05/21/2020,0.71,0.46-0.97
Wallinga-Teunis,05/22/2020,0.70,0.46-0.97
Wallinga-Teunis,05/23/2020,0.74,0.46-1.04
Wallinga-Teunis,05/24/2020,0.81,0.40-1.27
Wallinga-Teunis,05/25/2020,0.85,0.47-1.33
Wallinga-Teunis,05/26/2020,0.85,0.50-1.23
Wallinga-Teunis,05/27/2020,0.83,0.52-1.17
Wallinga-Teunis,05/28/2020,0.82,0.52-1.16
Wallinga-Teunis,05/29/2020,0.83,0.50-1.15
Wallinga-Teunis,05/30/2020,0.86,0.33-1.56
Wallinga-Teunis,05/31/2020,0.84,0.44-1.31,
