2-6/3/2020,28.1826472746682
2-6/4/2020,5.66853692707989
6-11/5/2020,6.15521176587219
17-22/6/2020,8.0212682539246
15-19/8/2020,7.00861522502446
26-30/9/2020,4.33035091266217
3-9/10/2020,4.49589810174308
22-28/11/2020,2.81892117719357
16-22/12/2020,3.71378020349854
22-28/1/2021,3.89941922232976
19-25/2/2021,3.24547019859348
24-30/3/2021,2.72279817881466
23-29/4/2021,3.3754762248824
25-31/5/2021,6.32903927187272
