1584748800-1585612800:0.29268292682926833,0.3448275862068966,0.078025818614646,0.32896698005044717,0.05209026760750898,0.04045220103154612,0.024173027989821884,0.0,0.4878048780487805,0.6379310344827587,0.313948203002053,0.5244474381512905,0.3841565703634669,0.047103274559193956,0.02342784442021083,0.0,0.7073170731707317,0.27586206896551724,0.7782602791158403,0.3229026969998078,0.7981826654240447,0.23254767902123066,0.06815703380588878,0.0,0.900003103084466,1.1499078704922348,0.46665778487101817,0.8050947228613464,0.5390205659914782,0.3615412958756163,0.11462248749702861,0.2423664122137405,0.8154440513870786,0.6949197157146618,1.0049505262944143,0.4228667017493558,0.9078199937801159,0.3428827575408805,0.11799595428171852,0.25763358778625955,0.12195121951219512,0.10344827586206896,0.13275357282654715,0.1823790241326357,0.17785950975606146,0.4712546479548998,0.22880770628862235,0.0,0.06097560975609756,0.08620689655172414,0.06729016384275568,0.06009325078345945,0.13167946271394548,0.10850125944584382,0.43261844177874714,0.25,0.08536585365853658,0.0,0.041187160990885194,0.024012076740808682,0.053700498528084735,0.10153532445723881,0.03307888040712468,0.375
1584835200-1585699200:0.29268292682926833,0.3333333333333333,0.05171868896701111,0.3046870437672786,0.055232492522995315,0.0358111439842209,0.014414414414414415,0.08333333333333333,0.4878048780487805,0.6166666666666667,0.20268034693370263,0.4989308234709409,0.372628116762195,0.05428994082840237,0.03144144144144144,0.16666666666666666,0.7073170731707317,0.3,0.8529480043322324,0.39620154579058686,0.8683209516627496,0.25061989292758524,0.05445945945945946,0.25,0.900003103084466,1.1196564885496183,0.3662497044777881,0.8952382450545017,0.6202236435595392,0.35959781659099066,0.10088375725780308,0.4468829516539441,0.8154440513870786,0.7303435114503818,1.0076701965673924,0.5487859922867604,0.9983282506271944,0.3302109323523738,0.12039037401632821,0.6364503816793894,0.12195121951219512,0.1,0.1380123072097345,0.19202039969163257,0.1854315849491065,0.4808161923546539,0.22639639639639642,0.16666666666666666,0.06097560975609756,0.08333333333333333,0.060583342210858995,0.05714891436026466,0.12075606240156773,0.08379355687047996,0.395990990990991,0.25,0.08536585365853658,0.0,0.03433013150574672,0.03389634392569813,0.06265488081130541,0.09716821639898562,0.0445945945945946,0.25
1584921600-1585785600:0.2976190476190476,0.3225806451612903,0.045801984439691294,0.3091851812396182,0.05907593134667371,0.030779250198210442,0.012561576354679803,0.0625,0.47619047619047616,0.596774193548387,0.1799157211539008,0.5011069467445306,0.37591668399528666,0.0637444784233775,0.027810618500273672,0.125,0.7142857142857142,0.3064516129032258,0.876333504185159,0.3929143825489836,0.8975975140822303,0.2322886650103776,0.044868637110016416,0.1875,0.890479219677693,1.0913568086678158,0.32451085341317104,0.8855610872797104,0.680802300608377,0.33832845348649465,0.1207997884876669,0.33516221374045807,0.8198382406397673,0.7312238364934746,0.9926648045795674,0.5431387715655622,1.0570978996280684,0.30137409110901636,0.11092347866663477,0.477337786259542,0.11904761904761904,0.0967741935483871,0.12890027924750147,0.18759644669413494,0.19485638088258178,0.4413796108750237,0.2437848932676519,0.125,0.05952380952380952,0.08064516129032258,0.05720406957109085,0.0557453373262471,0.12534568779110267,0.10412601330032523,0.398884908195253,0.1875,0.08333333333333333,0.0,0.03146694059814627,0.03030609708462058,0.06359698040920748,0.10090529585942429,0.03396551724137931,0.25
1585008000-1585872000:0.3013698630136986,0.18285714285714286,0.045945800668188284,0.27672574217007645,0.04975025987911731,0.03213773314203731,0.02194656488549618,0.047619047619047616,0.5068493150684932,0.6028571428571429,0.1729453741901643,0.7453318323321627,0.4061790109876605,0.06428343695201658,0.035654711418070195,0.09523809523809523,0.6712328767123288,0.4,0.881715431536807,0.34489089138907436,0.8605786119888542,0.25504082638228975,0.059696474009451106,0.16190476190476188,0.8853393286625537,0.8502726281352235,0.3308094288494808,0.896037322407269,0.5928575484991834,0.3686732117305611,0.13042601287094618,0.24151217739004002,0.8269894384607339,0.7754416575790621,0.9837203933593384,0.5769181642746801,0.9920379385918536,0.3514041589565657,0.1324107333627466,0.34896401308615044,0.1095890410958904,0.09142857142857143,0.1293407724804718,0.18410379218109646,0.18075146565634342,0.48964724101022516,0.2393190355022416,0.14285714285714285,0.0410958904109589,0.06285714285714286,0.05787938823440461,0.059633361475118996,0.11373317412472371,0.09027257614058189,0.35657639646189265,0.19047619047619047,0.0273972602739726,0.022857142857142857,0.03112511206996173,0.022595633208451184,0.06494638501883276,0.10441909703028784,0.037531806615776084,0.3333333333333333
1585094400-1585958400:0.2972972972972973,0.14792899408284024,0.04521016230583301,0.2735092852573495,0.05059383964493454,0.03341321713870733,0.021898263027295285,0.03333333333333333,0.7432432432432433,0.5650887573964497,0.16422619344333117,0.767477569361131,0.41571895340143517,0.06416122004357298,0.041375291375291376,0.06666666666666667,0.5945945945945946,0.40828402366863903,0.9022429127997771,0.34142834684451706,0.860906485450281,0.245788712618778,0.06117126600997569,0.1111111111111111,0.7627226463104326,0.7599710917385609,0.3306327088326883,0.9002876007883757,0.60321446593595,0.3732344409366299,0.10975089679534397,0.20029686174724345,0.5030431194553332,0.7932833461312616,0.9822870678124139,0.5862776977595023,1.0013905164974972,0.353912241961687,0.09755568551123833,0.2774809160305344,0.10810810810810811,0.09467455621301775,0.1332966972379265,0.1848457004800067,0.17963718648025215,0.4950566439128531,0.17808499743983613,0.1,0.0,0.0650887573964497,0.057301287620376895,0.06096762137560231,0.11210255188357376,0.08781823840647371,0.34136258007225745,0.21666666666666667,0.02702702702702703,0.029585798816568046,0.030017896174244312,0.021886377745520092,0.06228624349062306,0.10082529308019506,0.03580290677064871,0.23333333333333334
1585180800-1586044800:0.36,0.16071428571428573,0.04497088629948671,0.27314372499584383,0.05060180457412524,0.032796010746451734,0.02041343669250646,0.03225806451612903,0.62,0.5863095238095238,0.1625860410343169,0.7764767699763376,0.4172389707898759,0.06507069858602828,0.041258934863586026,0.06451612903225806,0.56,0.38690476190476186,0.908566381432942,0.3473434720047577,0.8582970509893217,0.24848589391848527,0.055577703949796976,0.10599078341013825,0.9627226463104326,0.7735141766630316,0.3284650237570952,0.9229896767586019,0.6040776430401413,0.41372468440682547,0.09995178158035428,0.28268312988825184,0.7906106870229008,0.7770810614322065,0.9819455671160103,0.6122321799535944,1.0017550614325372,0.3983233205538209,0.10040653581284684,0.32868399760790795,0.04,0.09523809523809523,0.13298837219571658,0.18693432273714777,0.18042987511908115,0.5193650462655083,0.17557401255075675,0.0967741935483871,0.0,0.05952380952380952,0.056987042465889176,0.061294638334130985,0.11363891697911427,0.0875807332338202,0.33768549280177185,0.2096774193548387,0.0,0.02976190476190476,0.029902413769408845,0.023404233414322777,0.06288179384386644,0.1006646720212449,0.03355481727574751,0.22580645161290322
1585267200-1586131200:0.3181818181818182,0.14285714285714285,0.04460043478928126,0.2745565580291953,0.050733548111886254,0.03436025857550521,0.016885964912280702,0.05714285714285714,0.38636363636363635,0.5803571428571429,0.16126552348054937,0.779966479324436,0.424437820897298,0.0655252072292431,0.04981915014809751,0.05714285714285714,0.3106060606060606,0.40476190476190477,0.9103776874559726,0.3460495295805345,0.8595785615395739,0.24974619528227357,0.06347560821245031,0.09285714285714285,0.6895674300254453,0.7765812431842967,0.32693938883387286,0.917335430072191,0.5984741226434187,0.40961519941542784,0.13797360049682778,0.261423118865867,0.6134628730048577,0.7680616139585605,0.980643877670856,0.608090220316101,0.9927770517169918,0.39315072831992476,0.14046579027808934,0.3028625954198473,0.0,0.10119047619047619,0.13422060031423466,0.18535838668449797,0.17936072565504033,0.5136347798598104,0.21610813650287336,0.19999999999999998,0.0,0.06547619047619047,0.05819958853462301,0.060787888853353934,0.11330525005736694,0.09047716110496382,0.34336725652515127,0.18571428571428572,0.0,0.02976190476190476,0.029790631278418106,0.023596846850488986,0.06338402300531268,0.0971850770057048,0.03383458646616541,0.22857142857142856
1585353600-1586217600:0.3333333333333333,0.13095238095238096,0.04392220315456598,0.2732966153444644,0.0500474729799197,0.035145111298957456,0.018284106891701832,0.05714285714285714,0.3492063492063492,0.574404761904762,0.1597971124620061,0.7881469435354422,0.43272203815404453,0.06455339532262609,0.053899757064314026,0.05714285714285714,0.3356009070294784,0.4107142857142857,0.9132041877806155,0.3433680008899499,0.856085725774822,0.2483051848436464,0.06389726073270377,0.09285714285714285,0.7158089698983919,0.7736959287531806,0.32474700142577584,0.9036907958656425,0.5829479443316243,0.40515426836940865,0.13514410127669868,0.2591148673209742,0.5880459053850547,0.7471374045801528,0.9814706190048916,0.5937983594527458,0.9766849616131508,0.39029238885239637,0.14599938603767473,0.3004089422028353,0.015873015873015872,0.10119047619047619,0.13254658284977433,0.18574717449168718,0.17610461290221727,0.5087061470197565,0.21873451208894246,0.18095238095238095,0.0,0.06547619047619047,0.058453186749379354,0.061949908934105596,0.11291250853739843,0.0894045270968348,0.3366351885339227,0.18571428571428572,0.0,0.02976190476190476,0.03003703703703704,0.023159869103679464,0.06320729184697829,0.09897739341526324,0.03676913803496082,0.22857142857142856
1585440000-1586304000:0.3043478260869565,0.13142857142857142,0.03944536962480378,0.2731474134243874,0.04967123678054614,0.03618812507912394,0.018625561978163133,0.045454545454545456,0.3188405797101449,0.5685714285714286,0.15530478011788862,0.7815896340121224,0.4373981994591976,0.0679236069665238,0.04905120569860454,0.045454545454545456,0.302536231884058,0.4114285714285714,0.9143790317862492,0.3424110341452218,0.8630489000720895,0.2502743237266595,0.06559852585864147,0.07467532467532467,0.6516829848434561,0.7654307524536532,0.3072150834335694,0.8819952778323403,0.5864005117517705,0.36192185886497963,0.13110950572451702,0.20650755097319984,0.5349112180550946,0.7288549618320611,0.9869260956217826,0.5745074025748425,0.9818648213766075,0.34963020366505454,0.13921665708719494,0.26210716764151876,0.014492753623188404,0.10285714285714286,0.13063084776836514,0.18124811571690452,0.17509884111295637,0.49381027041490394,0.22305104443832768,0.14393939393939392,0.043478260869565216,0.06285714285714286,0.05809830193820202,0.06037159019383079,0.11215741445954855,0.08527632956991103,0.3592776095666269,0.2159090909090909,0.0,0.028571428571428574,0.029749210764509794,0.02228078636718571,0.06270504757103648,0.10052373882605559,0.04101293696669419,0.22727272727272727
1585526400-1586390400:0.3181818181818182,0.12849162011173185,0.03942769149378377,0.27206592795371093,0.04921087425999018,0.03697683109118087,0.017166042446941324,0.024390243902439025,0.3333333333333333,0.5614525139664804,0.1540767162777139,0.7845939499575718,0.44157535281061805,0.06827354260089687,0.04940415389853592,0.0,0.31313131313131315,0.40782122905027934,0.9156350863529159,0.34964141453345177,0.8648907832417165,0.25061467763261486,0.06972237084596634,0.006097560975609756,0.679774847713779,0.7650859311697727,0.30673714209051317,0.9005849289081862,0.5879089050342196,0.3653372190257511,0.13271120011620918,0.0660103643021163,0.5575988896599584,0.7125677001151435,0.9864516350897419,0.5952990066831638,0.9859329124839202,0.35019896066401557,0.13694226335747903,0.0945587413889406,0.01515151515151515,0.1005586592178771,0.13119620950790886,0.18434429148026837,0.174585355614334,0.49382331461927875,0.225374531835206,0.07317073170731708,0.045454545454545456,0.061452513966480445,0.05761382019459335,0.06136567585034434,0.11275074896452597,0.08701851420461286,0.3573501872659176,0.18292682926829268,0.0,0.027932960893854747,0.029692783095175115,0.023435505202241434,0.06278511858693588,0.10341603360101118,0.039794007490636704,0.21951219512195122
